instances,feature_kDN,feature_DS,feature_DCP,feature_TD_P,feature_TD_U,feature_CL,feature_CLD,feature_MV,feature_CB,feature_N1,feature_N2,feature_LSC,feature_LSR,feature_Harmfulness,feature_Usefulness,algo_bagging,algo_gradient_boosting,algo_linear_svm,algo_logistic_regression,algo_naive_bayes,algo_random_forest,algo_rbf_svm
831,0.0,0.9979959919839679,1.0,1,1,0.9999999995783335,0.9999999991566669,0.0,0.0,0.0,0.9932592988553226,0.9519038076152304,0.21425703167915344,0,454.0,9.992007221626413e-16,0.0002788079335001783,9.457190831412017e-06,0.0540216214087134,4.624613360060582e-10,9.992007221626413e-16,0.0010529035578663156
832,0.0,1.0,1.0,2,2,0.9999999999803038,0.9999999999606075,0.0,0.0,0.0,0.9847939619845505,0.9979959919839679,0.22851283848285675,0,485.0,9.992007221626413e-16,0.0002752129712498587,0.0006326201507021215,0.03549075101989213,1.858160292320227e-11,9.992007221626413e-16,0.0009831168666797425
833,0.0,0.9979959919839679,1.0,1,1,0.9999999999999398,0.9999999999998797,0.0,0.0,0.0,0.9877418295581484,1.0,0.2759397029876709,0,463.0,9.992007221626413e-16,0.00027755385162793353,7.697607762379702e-08,0.017942931943869846,6.270539643083116e-14,9.992007221626413e-16,3.430791582187774e-06
834,0.0,1.0,1.0,2,2,0.9999999997341955,0.999999999468391,0.0,0.0,0.0,0.9738424497625388,0.8236472945891784,0.19795164465904236,0,454.0,9.992007221626413e-16,0.00027241565782240633,0.0013844191054765433,0.05034412993283364,2.97051761017579e-10,0.016172788033598236,0.0031139775170813404
835,0.0,0.9979959919839679,1.0,1,1,0.999999997438705,0.9999999948774101,0.0,0.0,0.0,0.9813806341360972,0.9559118236472945,0.17642314732074738,0,490.0,9.992007221626413e-16,0.0002744205702505491,0.0031491398484196154,0.0729957458677589,2.5171740505184747e-09,9.992007221626413e-16,4.36588588953036e-06
836,0.0,0.9979959919839679,1.0,1,1,0.9999999998274511,0.9999999996549023,0.0,0.0,0.0,0.97191473160538,0.9599198396793587,0.18760813772678375,0,481.0,9.992007221626413e-16,0.00027836135824348156,6.814766169231006e-06,0.05331586972798754,1.6317414088052666e-10,9.992007221626413e-16,2.245343925333858e-06
837,0.0,1.0,1.0,2,2,0.9999999999996949,0.9999999999993895,0.0,0.0,0.0,0.9929206631193488,1.0,0.2821791470050812,0,472.0,9.992007221626413e-16,0.0002762577931507259,0.0002024359299673646,0.020477375355297672,2.7329249974176886e-13,9.992007221626413e-16,0.0006774269066632255
838,0.0,1.0,1.0,2,2,0.9999999999989191,0.9999999999978381,0.0,0.0,0.0,0.9815739590222172,1.0,0.2527724802494049,0,480.0,9.992007221626413e-16,0.00027450686560455574,0.00026957420950955263,0.02423824495758755,1.1186829240736655e-12,9.992007221626413e-16,0.001054265089389355
839,0.0,0.9979959919839679,1.0,1,1,0.9999999999986287,0.9999999999972573,0.0,0.0,0.0,0.9834587436955143,0.9979959919839679,0.2552981674671173,0,472.0,9.992007221626413e-16,0.0002763791020745776,3.4288527109999046e-07,0.02658983228972427,1.4022338845631714e-12,9.992007221626413e-16,4.001554334485225e-06
840,0.0,1.0,1.0,2,2,0.9999999999995572,0.9999999999991146,0.0,0.0,0.0,0.9610950453483675,0.9979959919839679,0.29401278495788574,0,438.0,9.992007221626413e-16,0.00027872898481864927,0.00023741313209921697,0.022021494012734066,4.5079495691891666e-13,9.992007221626413e-16,0.001178949583088181
841,0.0,1.0,1.0,2,2,0.9999860929438268,0.9999721858876536,0.0,0.0,0.0,0.8723936149586149,0.3366733466933868,0.12260627746582031,0,490.0,9.992007221626413e-16,0.0002786099718630839,0.035802274270328664,0.20040656809076393,1.5755498368441778e-05,0.035012391147470616,0.01092382687944353
842,0.0,1.0,1.0,2,2,0.999999999996223,0.9999999999924459,0.0,0.0,0.0,0.9883995628463461,1.0,0.24926340579986572,0,486.0,9.992007221626413e-16,0.0002798324249246655,0.0003987132292048474,0.028642262977832095,3.201172660288923e-12,9.992007221626413e-16,0.000717741770206877
843,0.0,0.9979959919839679,1.0,1,1,0.9999999999999731,0.9999999999999462,0.0,0.0,0.0,0.9882382644611428,1.0,0.26468291878700256,0,467.0,9.992007221626413e-16,0.0002752969920211823,5.555774193162969e-08,0.017261397995090803,2.198241588757837e-14,9.992007221626413e-16,2.238400584913451e-06
844,0.0,1.0,1.0,2,2,0.9999999999999629,0.9999999999999258,0.0,0.0,0.0,0.986393986997153,1.0,0.30090662837028503,0,460.0,9.992007221626413e-16,0.0002766193735457636,0.00010371516981338431,0.01542165592655977,4.212186155427952e-14,9.992007221626413e-16,0.0007593306903434161
845,0.0,0.9979959919839679,1.0,1,1,0.9999999999998737,0.9999999999997473,0.0,0.0,0.0,0.9736771569479109,0.9679358717434869,0.23917518556118011,0,451.0,9.992007221626413e-16,0.0002816065957771478,1.677741965476583e-07,0.02183786026038718,1.9297896614036605e-13,9.992007221626413e-16,3.6574433231552057e-06
846,0.0,1.0,1.0,2,2,0.9999999999999936,0.9999999999999871,0.0,0.0,0.0,0.9821730344716995,1.0,0.318331778049469,0,453.0,9.992007221626413e-16,0.0002799780955608332,6.165409291597938e-05,0.01225950893723672,6.08402217494588e-15,9.992007221626413e-16,0.0009659227233039044
847,0.0,1.0,1.0,2,2,0.9999999999999993,0.9999999999999986,0.0,0.0,0.0,0.973050360563872,1.0,0.3213401138782501,0,449.0,9.992007221626413e-16,0.000278908003494578,3.065978395969997e-05,0.009050184136271813,1.2767564783189312e-15,9.992007221626413e-16,0.0017054266468340025
848,0.0,0.9979959919839679,1.0,1,1,0.999999999999988,0.9999999999999761,0.0,0.0,0.0,0.9812643170524087,1.0,0.29781267046928406,0,451.0,9.992007221626413e-16,0.00027873250654685303,2.4688886954207064e-08,0.014234668041991028,1.2767564783189392e-14,9.992007221626413e-16,8.38595986197992e-06
849,0.0,1.0,1.0,2,2,0.9999999746678773,0.9999999493357546,0.0,0.0,0.0,0.942851726641555,0.9018036072144289,0.16973403096199036,0,495.0,9.992007221626413e-16,0.0002733723785015163,0.00529722471087578,0.09043255934190979,2.8793969863390023e-08,9.992007221626413e-16,0.0017127732360741465
850,0.0,1.0,1.0,2,2,0.999999999755051,0.9999999995101021,0.0,0.0,0.0,0.9850947086071746,0.9959919839679359,0.2185419499874115,0,493.0,9.992007221626413e-16,0.00028315343447606604,0.001384411423465693,0.04920151255634345,2.688243850137071e-10,9.992007221626413e-16,0.0007462764543923257
851,0.0,0.9979959919839679,1.0,1,1,0.9999999999997149,0.9999999999994298,0.0,0.0,0.0,0.9840439632858214,1.0,0.25191208720207214,0,475.0,9.992007221626413e-16,0.00027398370520155427,1.9987869493085418e-07,0.02283412576055217,3.288036509730445e-13,9.992007221626413e-16,1.7138469355199083e-06
852,0.0,1.0,1.0,2,2,1.0,1.0,0.0,0.0,0.0,0.9035298963291959,1.0,0.43465399742126465,0,345.0,9.992007221626413e-16,0.0002717851664866554,1.258086499735027e-06,0.002063938169070423,9.992007221626413e-16,9.992007221626413e-16,0.00832297716018
853,0.0,0.9979959919839679,1.0,1,1,0.9999999999491131,0.9999999998982263,0.0,0.0,0.0,0.9935605681040391,0.9959919839679359,0.21893858909606934,0,482.0,9.992007221626413e-16,0.00028350203067164744,3.1879136641195032e-06,0.042977577679012946,6.036540156831402e-11,9.992007221626413e-16,2.8331625252514618e-06
854,0.0,1.0,1.0,2,2,0.9999999999680929,0.9999999999361858,0.0,0.0,0.0,0.9795711349721911,0.9979959919839679,0.24818794429302216,0,471.0,9.992007221626413e-16,0.0002772214678048459,0.0007706378477327335,0.03796242691041588,3.3631630814222475e-11,9.992007221626413e-16,0.0007792639666675488
855,0.0,1.0,1.0,2,2,0.9999999996691078,0.9999999993382155,0.0,0.0,0.0,0.9846951123747846,0.9939879759519038,0.21644189953804016,0,493.0,9.992007221626413e-16,0.00027824387758564636,0.0015287639052776827,0.05158688943344145,3.1339619793553576e-10,9.992007221626413e-16,0.0007684572640578697
856,0.0,1.0,1.0,2,2,0.9999999999800893,0.9999999999601786,0.0,0.0,0.0,0.9853169813045033,1.0,0.24475909769535065,0,487.0,9.992007221626413e-16,0.0002796659668839102,0.0006580446950967225,0.035515361047571095,2.1319701560007352e-11,9.992007221626413e-16,0.0006246250401214059
857,0.0,1.0,1.0,2,2,0.9999999999999014,0.9999999999998029,0.0,0.0,0.0,0.9836658772269918,1.0,0.2901453971862793,0,467.0,9.992007221626413e-16,0.00028283663012520696,0.00014215653961229528,0.017686622777626743,1.039834884863988e-13,9.992007221626413e-16,0.0007157653411494834
858,0.0,1.0,1.0,2,2,0.999999999995079,0.9999999999901581,0.0,0.0,0.0,0.9808951969772773,1.0,0.25253140926361084,0,487.0,9.992007221626413e-16,0.00027496646644305245,0.00043485873099077625,0.029417338961515587,5.29731813971192e-12,9.992007221626413e-16,0.0006206685587716161
859,0.0,1.0,1.0,2,2,0.9999999999999813,0.9999999999999626,0.0,0.0,0.0,0.9798240701649716,1.0,0.2866276800632477,0,463.0,9.992007221626413e-16,0.00027642056318292725,7.755753509985087e-05,0.013961893321582286,2.2182256032010944e-14,9.992007221626413e-16,0.0017159224993746347
860,0.0,1.0,1.0,2,2,0.999999999670468,0.9999999993409361,0.0,0.0,0.0,0.9809613767308993,0.9939879759519038,0.20909364521503448,0,494.0,9.992007221626413e-16,0.0002763574033986326,0.0014424606650404134,0.05185491554233448,3.8329868176665794e-10,9.992007221626413e-16,0.0009060279280711155
861,0.0,1.0,1.0,2,2,0.9999999999989018,0.9999999999978033,0.0,0.0,0.0,0.9864510742403082,1.0,0.26832881569862366,0,478.0,9.992007221626413e-16,0.0002739319135335195,0.0002817461852114442,0.024263537870231396,1.428013263195124e-12,9.992007221626413e-16,0.0006415470133046301
862,0.0,0.9979959919839679,1.0,1,1,0.999999042000545,0.9999980840010899,0.0,0.0,0.0,0.8850962592437148,0.4468937875751503,0.15573322772979736,0,395.0,0.4730962006518438,0.29265397726634307,0.017515144955553917,0.14122263215726114,1.1630190014853987e-06,0.22949555341776712,0.015285129226114658
863,0.0,1.0,1.0,2,2,0.9999999999999045,0.999999999999809,0.0,0.0,0.0,0.9829343141634206,1.0,0.28489693999290466,0,472.0,9.992007221626413e-16,0.00027420209471499895,0.00013526995106345746,0.017522221462281114,1.0003109451873273e-13,9.992007221626413e-16,0.0007664036893200483
864,0.0,1.0,1.0,2,2,1.0,1.0,0.0,0.0,0.0,0.9716295335972966,1.0,0.3825686573982239,0,405.0,9.992007221626413e-16,0.0002725466964349365,7.377425155014622e-06,0.004736682279150864,9.992007221626413e-16,9.992007221626413e-16,0.0027785526186079974
865,0.0,1.0,1.0,2,2,0.9999999998645004,0.9999999997290007,0.0,0.0,0.0,0.9794120840437359,0.9939879759519038,0.21732640266418457,0,492.0,9.992007221626413e-16,0.0002781966410838852,0.0011541640998409281,0.046249012303011,1.7520216390541573e-10,9.992007221626413e-16,0.0008221167498911663
866,0.0,0.9979959919839679,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.9357800223507542,1.0,0.40116754174232483,0,349.0,9.992007221626413e-16,0.00027682991454470334,2.5279367488531395e-11,0.00295543539703357,9.992007221626413e-16,9.992007221626413e-16,0.01053614855161709
867,0.0,1.0,1.0,2,2,0.9999999999999816,0.9999999999999631,0.0,0.0,0.0,0.9796713834447719,1.0,0.2992425262928009,0,462.0,9.992007221626413e-16,0.00027666575301505574,8.358636775875468e-05,0.014102378511303507,2.2204460492503386e-14,9.992007221626413e-16,0.0008728685456960084
868,0.0,0.9979959919839679,1.0,1,1,0.9999999999989453,0.9999999999978905,0.0,0.0,0.0,0.9741444322105387,1.0,0.2455337941646576,0,476.0,9.992007221626413e-16,0.00027668997075337996,3.8899055628915476e-07,0.026632845029404772,1.060884713411435e-12,9.992007221626413e-16,1.6122739866456569e-06
869,0.0,0.9979959919839679,1.0,1,1,0.9999999999999614,0.9999999999999224,0.0,0.0,0.0,0.995069149007664,1.0,0.27347609400749207,0,464.0,9.992007221626413e-16,0.0002804095858971483,5.382700848681544e-08,0.017338678788137045,5.140332604014633e-14,9.992007221626413e-16,2.575253586981633e-06
870,0.0,1.0,1.0,2,2,0.9999999999970735,0.9999999999941469,0.0,0.0,0.0,0.9842789124197584,1.0,0.24809235334396362,0,486.0,9.992007221626413e-16,0.0002833049366051095,0.00037605815324037,0.027765121413042465,2.673616883446606e-12,9.992007221626413e-16,0.0008109245899874593
871,0.0,0.9979959919839679,1.0,1,1,0.9999999999987539,0.9999999999975078,0.0,0.0,0.0,0.9643925367529539,0.9899799599198397,0.22839581966400146,0,472.0,9.992007221626413e-16,0.0002763266495222109,4.70822598489093e-07,0.027997295491316097,1.5576873124714801e-12,9.992007221626413e-16,1.8071484781442068e-06
872,0.0,1.0,1.0,2,2,0.9999999999840032,0.9999999999680065,0.0,0.0,0.0,0.9848763194503425,0.9979959919839679,0.22977644205093384,0,483.0,9.992007221626413e-16,0.00027832721191681535,0.0005966936672972551,0.034323648350741046,1.3162604339908841e-11,9.992007221626413e-16,0.0010218650395730307
873,0.0,1.0,1.0,2,2,0.9999999999999998,0.9999999999999996,0.0,0.0,0.0,0.9749712075530442,1.0,0.3302399516105652,0,443.0,9.992007221626413e-16,0.00027874167491609365,2.189050984489245e-05,0.007750569212726877,9.992007221626413e-16,9.992007221626413e-16,0.002099569571819546
874,0.0,0.9979959919839679,1.0,1,1,0.9999991118668955,0.999998223733791,0.0,0.0,0.0,0.8751638433297967,0.37675350701402804,0.11243164539337158,0,487.0,9.992007221626413e-16,0.00027212079198841126,0.020130674406977737,0.15489838812912302,1.0263664481417822e-06,0.0010050335853510443,0.004054215209827293
875,0.0,0.9979959919839679,1.0,1,1,0.9999999999960338,0.9999999999920677,0.0,0.0,0.0,0.9979201406140269,1.0,0.22906723618507385,0,478.0,9.992007221626413e-16,0.0002739808291851335,8.387514722322058e-07,0.03190455735577549,4.409939080584637e-12,9.992007221626413e-16,1.475408396503652e-06
876,0.0,0.9979959919839679,1.0,1,1,0.9999999999992073,0.9999999999984143,0.0,0.0,0.0,0.9943917821248206,1.0,0.2532463073730469,0,476.0,9.992007221626413e-16,0.00027548601281863344,3.050468525810141e-07,0.024935292689067197,8.899103676189801e-13,9.992007221626413e-16,2.5695452467902865e-06
877,0.0,0.9979959919839679,1.0,1,1,0.9999999999999871,0.9999999999999742,0.0,0.0,0.0,0.9805210250886736,1.0,0.2809498906135559,0,460.0,9.992007221626413e-16,0.00027804126667247645,2.7854539459748767e-08,0.015016323118923971,1.327826737451698e-14,9.992007221626413e-16,2.888342796171521e-06
878,0.0,1.0,1.0,2,2,0.9999983878614718,0.9999967757229434,0.0,0.0,0.0,0.9120087898968046,0.6472945891783567,0.13704492151737213,0,497.0,9.992007221626413e-16,0.0002741599782492577,0.018817316860289708,0.15425371445436825,1.716000849094193e-06,9.992007221626413e-16,0.004483478295143067
879,0.0,1.0,1.0,2,2,0.9999258920483257,0.9998517840966513,0.0,0.0,0.0,0.89211806858074,0.26452905811623245,0.10797835886478424,0,497.0,9.992007221626413e-16,0.0002790026843348892,0.05951586362944984,0.24238506196482507,7.076038474617911e-05,9.992007221626413e-16,0.015850692760857786
880,0.0,1.0,1.0,2,2,0.999999999996414,0.9999999999928278,0.0,0.0,0.0,0.9764992123085858,1.0,0.26262712478637695,0,483.0,9.992007221626413e-16,0.0002750071237689102,0.00040647135239673055,0.02853037766623634,3.3850700020887803e-12,9.992007221626413e-16,0.0006717962970504545
881,0.0,0.9979959919839679,1.0,1,1,0.9999999912678876,0.9999999825357753,0.0,0.0,0.0,0.8403622858005685,0.5470941883767535,0.2070721834897995,0,321.0,0.05392250982876945,0.0002753833223546243,0.0037640533239599594,0.07634784479349978,1.314495841642019e-08,0.03264958467899829,0.01534768716990304
882,0.0,0.9979959919839679,1.0,1,1,0.9999999999999998,0.9999999999999996,0.0,0.0,0.0,0.9816720330716,1.0,0.3282155394554138,0,436.0,9.992007221626413e-16,0.0002814205932999519,2.4184590141335872e-09,0.008528550590957064,9.992007221626413e-16,9.992007221626413e-16,0.0008292365336149144
883,0.0,1.0,1.0,2,2,0.9999999999810911,0.9999999999621823,0.0,0.0,0.0,0.9734056922083412,0.9979959919839679,0.25006455183029175,0,486.0,9.992007221626413e-16,0.000275113214641567,0.000658425437539872,0.035582653853102844,1.8972468041243684e-11,9.992007221626413e-16,0.0007105188815577717
884,0.0,0.9979959919839679,1.0,1,1,0.9999999946400393,0.9999999892800786,0.0,0.0,0.0,0.9933027489534261,0.9519038076152304,0.17217247188091278,0,490.0,9.992007221626413e-16,0.0002737939754969057,0.004108340779491793,0.07961196632719948,5.611014225916097e-09,9.992007221626413e-16,5.758133505711022e-06
885,0.0,0.9979959919839679,1.0,1,1,0.9999999999975446,0.9999999999950889,0.0,0.0,0.0,0.9923304499034511,1.0,0.23435306549072266,0,476.0,9.992007221626413e-16,0.00027759212568961844,5.305543935208073e-07,0.029693038993366738,2.1280310846829084e-12,9.992007221626413e-16,1.3985262183640428e-06
886,0.0,1.0,1.0,2,2,0.9999999999999878,0.9999999999999757,0.0,0.0,0.0,0.9846065689063633,1.0,0.31255388259887695,0,455.0,9.992007221626413e-16,0.00027508846371865895,7.878070966414151e-05,0.013437447899248733,1.0436096431476535e-14,9.992007221626413e-16,0.0008881593693308607
887,0.0,0.9979959919839679,1.0,1,1,0.9999999999909728,0.9999999999819457,0.0,0.0,0.0,0.9788193636428035,0.8537074148296593,0.1982707381248474,0,440.0,9.992007221626413e-16,0.0002787326931562504,1.7731334319322138e-06,0.038409733934097565,1.0133849315315193e-11,9.992007221626413e-16,5.879724998177257e-06
888,0.0,0.9979959919839679,1.0,1,1,0.9999999999999765,0.9999999999999528,0.0,0.0,0.0,0.9918407212514101,0.9919839679358717,0.25856801867485046,0,458.0,9.992007221626413e-16,0.00027866034955091525,4.102298125968612e-08,0.017081229856130708,2.6534330288541702e-14,9.992007221626413e-16,3.153407154549421e-06
889,0.0,0.9979959919839679,1.0,1,1,0.9999999999838147,0.9999999999676292,0.0,0.0,0.0,0.9969148324162369,0.9979959919839679,0.21474888920783997,0,483.0,9.992007221626413e-16,0.00027573147379942063,1.920458347244849e-06,0.03848080406430186,2.196340886965169e-11,9.992007221626413e-16,1.518795547601597e-06
890,0.0,1.0,1.0,2,2,0.9999999999762232,0.9999999999524466,0.0,0.0,0.0,0.9687633841488716,0.9759519038076152,0.2205902338027954,0,476.0,9.992007221626413e-16,0.00028479614120106844,0.000644378564479296,0.03646476530299308,2.807885035645687e-11,9.992007221626413e-16,0.0014847651629527228
891,0.0,1.0,1.0,2,2,0.9999999999987592,0.9999999999975184,0.0,0.0,0.0,0.9746526599669538,1.0,0.2705293893814087,0,477.0,9.992007221626413e-16,0.0002788972278708605,0.000297031468389907,0.02468539317784422,1.1747491868171317e-12,9.992007221626413e-16,0.0006396189531158007
892,0.0,1.0,1.0,2,2,0.9999999999942806,0.9999999999885612,0.0,0.0,0.0,0.9865998578085379,1.0,0.2550390362739563,0,484.0,9.992007221626413e-16,0.00027914544668912483,0.0004546050880814192,0.030169737817291237,7.2249761729238764e-12,9.992007221626413e-16,0.0006308812399789806
893,0.0,0.9979959919839679,1.0,1,1,0.9999999999989484,0.9999999999978966,0.0,0.0,0.0,0.9848167424835348,1.0,0.24221882224082947,0,476.0,9.992007221626413e-16,0.00027653902691146325,4.0444182649408553e-07,0.026870187335483166,1.1937562049987154e-12,9.992007221626413e-16,1.8084783731511932e-06
894,0.0,0.9979959919839679,1.0,1,1,0.9999999892380752,0.9999999784761503,0.0,0.0,0.0,0.9767054410627326,0.9218436873747495,0.16452142596244812,0,491.0,9.992007221626413e-16,0.0002734366654598467,0.005096328477191369,0.08748192189681543,1.2625312122668394e-08,9.992007221626413e-16,6.865630294073169e-06
895,0.0,0.9979959919839679,1.0,1,1,0.9999999997468811,0.9999999994937623,0.0,0.0,0.0,0.988640094915328,0.9899799599198397,0.20750553905963898,0,481.0,9.992007221626413e-16,0.00028181565340749395,7.965157417921735e-06,0.05249818682356011,2.955183875839158e-10,9.992007221626413e-16,4.324916616735951e-06
896,0.0,0.9979959919839679,1.0,1,1,0.9999999999103213,0.9999999998206427,0.0,0.0,0.0,0.9726819653195687,0.9619238476953907,0.19302941858768463,0,479.0,9.992007221626413e-16,0.000281736882530203,5.424002406578692e-06,0.04891627574951006,8.947580454785475e-11,9.992007221626413e-16,1.990637865213374e-06
897,0.0,0.9979959919839679,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.9778117538266243,1.0,0.33856406807899475,0,425.0,9.992007221626413e-16,0.000280116574445946,1.0118286436359108e-09,0.006745708832188804,9.992007221626413e-16,9.992007221626413e-16,0.0016509275589048182
898,0.0,0.9979959919839679,1.0,1,1,0.9999999999583549,0.9999999999167098,0.0,0.0,0.0,0.9842468088976758,0.9959919839679359,0.2220384180545807,0,481.0,9.992007221626413e-16,0.0002790901405377455,2.47069400127033e-06,0.04158032868822194,3.863946940265635e-11,9.992007221626413e-16,3.214877290818265e-06
899,0.0,0.9979959919839679,1.0,1,1,1.0,1.0,0.0,0.0,0.0,0.9642023959168476,1.0,0.36196163296699524,0,396.0,9.992007221626413e-16,0.000277519387163577,1.8859249719330198e-10,0.004779819967342254,9.992007221626413e-16,9.992007221626413e-16,0.0038393553505269343
900,0.0,0.9979959919839679,1.0,1,1,0.9999999999999383,0.9999999999998765,0.0,0.0,0.0,0.9780529335223012,1.0,0.2578553259372711,0,469.0,9.992007221626413e-16,0.0002784217487368776,8.662972390278083e-08,0.019030660754839997,6.883382752676237e-14,9.992007221626413e-16,1.7830643589695817e-06
901,0.0,1.0,1.0,2,2,0.9999999999961013,0.9999999999922027,0.0,0.0,0.0,0.9711303130704315,0.9919839679358717,0.23654261231422424,0,473.0,9.992007221626413e-16,0.00027436352811335715,0.00039542513025658924,0.028598781838342257,5.2791326865699435e-12,9.992007221626413e-16,0.0014793179748576342
902,0.0,0.9979959919839679,1.0,1,1,0.999999999999621,0.999999999999242,0.0,0.0,0.0,0.975191332316098,0.9659318637274549,0.22970838844776154,0,451.0,9.992007221626413e-16,0.0002727289480121979,2.9374034690782717e-07,0.025152239969439973,4.4735326554259816e-13,9.992007221626413e-16,3.499702605719971e-06
903,0.0,0.9979959919839679,1.0,1,1,0.9999999999960929,0.9999999999921857,0.0,0.0,0.0,0.9781191953990992,1.0,0.24013718962669373,0,476.0,9.992007221626413e-16,0.0002783408497199467,8.111579131293378e-07,0.030732041152344968,3.803002357479907e-12,9.992007221626413e-16,2.401177739477397e-06
904,0.0,1.0,1.0,2,2,0.9999999998421467,0.9999999996842933,0.0,0.0,0.0,0.9862550617785184,0.8296593186372746,0.1971059888601303,0,458.0,9.992007221626413e-16,0.00027406239264376184,0.0011669381454098744,0.04689850257623475,1.3717653680797108e-10,0.0020100671707010895,0.0027969048199383657
905,0.0,0.9979959919839679,1.0,1,1,0.9999999990402426,0.9999999980804852,0.0,0.0,0.0,0.9926612666314613,0.9539078156312625,0.17823025584220886,0,489.0,9.992007221626413e-16,0.00027431261112183735,0.0008540732149152531,0.06507527892630365,9.86100002198573e-10,9.992007221626413e-16,3.0073761586248315e-06
906,0.0,1.0,1.0,2,2,0.9999999995616222,0.9999999991232443,0.0,0.0,0.0,0.9744361828930208,0.9939879759519038,0.2089238464832306,0,496.0,9.992007221626413e-16,0.0002779608038474931,0.0017110848590595612,0.05362710072781816,4.540119392612308e-10,9.992007221626413e-16,0.0008570352322710223
907,0.0,1.0,1.0,2,2,0.9999999999995075,0.9999999999990149,0.0,0.0,0.0,0.9961679308115797,1.0,0.26559507846832275,0,480.0,9.992007221626413e-16,0.00027742938207889656,0.00021307814867207753,0.02167557242095335,5.910605338501421e-13,9.992007221626413e-16,0.0008044661689915859
908,0.0,1.0,1.0,2,2,0.9999999999997251,0.9999999999994501,0.0,0.0,0.0,0.9969931668845697,1.0,0.29450586438179016,0,448.0,9.992007221626413e-16,0.0002757256853794568,0.0001942080571291764,0.02028351882877883,2.734479309652175e-13,9.992007221626413e-16,0.0009662865509786307
909,0.0,0.9979959919839679,1.0,1,1,0.9999999999926672,0.9999999999853342,0.0,0.0,0.0,0.9796959128833691,1.0,0.22136645019054413,0,482.0,9.992007221626413e-16,0.0002765909288739166,1.3955677992976806e-06,0.03478253629418687,7.045741767824425e-12,9.992007221626413e-16,1.5846219742580811e-06
910,0.0,0.9979959919839679,1.0,1,1,0.999999993837023,0.999999987674046,0.0,0.0,0.0,0.963835769945469,0.9278557114228457,0.1670486330986023,0,490.0,9.992007221626413e-16,0.0002760652760714731,0.004595395643008906,0.08167332654426498,5.295265974814331e-09,9.992007221626413e-16,5.91289192628676e-06
911,0.0,1.0,1.0,2,2,0.99999999788954,0.99999999577908,0.0,0.0,0.0,0.9866014152297022,0.9919839679358717,0.19652795791625977,0,497.0,9.992007221626413e-16,0.00027496758581324973,0.002620339076283649,0.06566094219394006,2.591926388276393e-09,9.992007221626413e-16,0.0010437608580530615
912,0.0,0.9979959919839679,1.0,1,1,0.9999999999997127,0.9999999999994252,0.0,0.0,0.0,0.9842571970657998,1.0,0.25612735748291016,0,475.0,9.992007221626413e-16,0.0002807120205706626,1.813678641668351e-07,0.022391799091332883,2.697841949839527e-13,9.992007221626413e-16,1.8673974396965216e-06
913,0.0,1.0,1.0,2,2,0.9999999980642766,0.9999999961285532,0.0,0.0,0.0,0.9775415050441025,0.9238476953907816,0.22010308504104614,0,447.0,9.992007221626413e-16,0.00027739981430185246,0.0027172242294849222,0.06436560305714871,1.724818156594676e-09,9.992007221626413e-16,0.0018073662715866183
914,0.0,0.9979959919839679,1.0,1,1,0.9999999999999847,0.9999999999999692,0.0,0.0,0.0,0.9852674169733762,1.0,0.294251412153244,0,452.0,9.992007221626413e-16,0.00027207257221594297,2.9740415367645393e-08,0.014739157602443329,1.6564527527407505e-14,9.992007221626413e-16,6.648295688698781e-06
915,0.0,0.9979959919839679,1.0,1,1,0.9999999999999989,0.9999999999999977,0.0,0.0,0.0,0.985745911031481,1.0,0.3184615671634674,0,442.0,9.992007221626413e-16,0.0002814298773738932,6.399159624210175e-09,0.010428762978452308,1.2434497875801762e-15,9.992007221626413e-16,1.5038103530209922e-05
916,0.0,1.0,1.0,2,2,0.9999999999997029,0.9999999999994057,0.0,0.0,0.0,0.9995381839522958,1.0,0.2779388725757599,0,475.0,9.992007221626413e-16,0.00027680509315943967,0.00018660111633431352,0.020527015985984946,2.2475354910514343e-13,9.992007221626413e-16,0.0006600106188885071
917,0.0,1.0,1.0,2,2,0.9999999995605762,0.9999999991211524,0.0,0.0,0.0,0.9934572061726072,0.9939879759519038,0.21751974523067474,0,493.0,9.992007221626413e-16,0.00027794121424329224,0.0016845581197195802,0.053657849946863345,4.168116963602326e-10,9.992007221626413e-16,0.0008173102158226258
918,0.0,0.9979959919839679,1.0,1,1,0.9999999999998717,0.9999999999997434,0.0,0.0,0.0,0.9959014219354582,1.0,0.2593178451061249,0,472.0,9.992007221626413e-16,0.0002796198097790608,1.0977920169371904e-07,0.02037366851844394,1.2225775947173047e-13,9.992007221626413e-16,1.983116564265488e-06
919,0.0,0.9979959919839679,1.0,1,1,0.9999999999995359,0.9999999999990717,0.0,0.0,0.0,0.9894838614566149,1.0,0.2474064826965332,0,475.0,9.992007221626413e-16,0.00027361282101321077,2.586799122607254e-07,0.024071272424905425,5.776268352521607e-13,9.992007221626413e-16,1.6232329422281778e-06
920,0.0,0.9979959919839679,1.0,1,1,0.9999999941283457,0.9999999882566916,0.0,0.0,0.0,0.9699845409078031,0.9038076152304609,0.16392077505588531,0,490.0,9.992007221626413e-16,0.000276281660824715,0.004266946531334392,0.08212250813181873,5.864978099939221e-09,9.992007221626413e-16,4.769813497239219e-06
